"YY","GEAR_CODE","FLAG_CODE","FLEET_CODE","SP_CODE","SP_NAME","SP_MT"
"1952","O","NP",,"ALB","ALBACORE","4572"
"1953","O","NP",,"ALB","ALBACORE","4981"
"1954","O","NP",,"ALB","ALBACORE","4672"
"1955","O","NP",,"ALB","ALBACORE","3723"
"1956","O","NP",,"ALB","ALBACORE","3105"
"1957","O","NP",,"ALB","ALBACORE","5013"
"1958","O","NP",,"ALB","ALBACORE","5442"
"1959","O","NP",,"ALB","ALBACORE","4608"
"1960","O","NP",,"ALB","ALBACORE","3139"
"1961","O","NP",,"ALB","ALBACORE","6164"
"1962","O","NP",,"ALB","ALBACORE","7093"
"1963","O","NP",,"ALB","ALBACORE","4050"
"1964","O","NP",,"ALB","ALBACORE","5596"
"1965","O","NP",,"ALB","ALBACORE","6619"
"1966","O","NP",,"ALB","ALBACORE","8115"
"1967","O","NP",,"ALB","ALBACORE","11534"
"1968","O","NP",,"ALB","ALBACORE","10430"
"1969","O","NP",,"ALB","ALBACORE","5187"
"1970","O","NP",,"ALB","ALBACORE","1703"
"1971","O","NP",,"ALB","ALBACORE","5931"
"1972","O","NP",,"ALB","ALBACORE","10480"
"1973","O","NP",,"ALB","ALBACORE","2318"
"1974","O","NP",,"ALB","ALBACORE","7004"
"1975","O","NP",,"ALB","ALBACORE","5738"
"1976","O","NP",,"ALB","ALBACORE","552"
"1979","O","NP",,"ALB","ALBACORE","2461"
"1980","O","NP",,"ALB","ALBACORE","2083"
"1981","O","NP",,"ALB","ALBACORE","119"
"1982","O","NP",,"ALB","ALBACORE","972"
"1983","O","NP",,"ALB","ALBACORE","802"
"2023","T","EP",,"ALB","ALBACORE","6610"
"2023","O","EP",,"ALB","ALBACORE","336"
"1952","O","EP",,"ALB","ALBACORE","1373"
"1953","O","EP",,"ALB","ALBACORE","171"
"1954","O","EP",,"ALB","ALBACORE","147"
"1955","O","EP",,"ALB","ALBACORE","577"
"1956","O","EP",,"ALB","ALBACORE","482"
"1957","O","EP",,"ALB","ALBACORE","304"
"1958","O","EP",,"ALB","ALBACORE","48"
"1960","O","EP",,"ALB","ALBACORE","663"
"1961","O","EP",,"ALB","ALBACORE","2143"
"1962","O","EP",,"ALB","ALBACORE","1913"
"1963","O","EP",,"ALB","ALBACORE","2381"
"1964","O","EP",,"ALB","ALBACORE","970"
"1965","O","EP",,"ALB","ALBACORE","978"
"1966","O","EP",,"ALB","ALBACORE","607"
"1967","O","EP",,"ALB","ALBACORE","961"
"1968","O","EP",,"ALB","ALBACORE","1108"
"1969","O","EP",,"ALB","ALBACORE","366"
"1971","O","EP",,"ALB","ALBACORE","1251"
"1970","O","EP",,"ALB","ALBACORE","891"
"1972","O","EP",,"ALB","ALBACORE","1089"
"1973","O","EP",,"ALB","ALBACORE","84"
"1974","O","EP",,"ALB","ALBACORE","94"
"1976","O","EP",,"ALB","ALBACORE","989"
"1975","O","EP",,"ALB","ALBACORE","640"
"1977","O","EP",,"ALB","ALBACORE","1518"
"1979","O","EP",,"ALB","ALBACORE","236"
"1980","O","EP",,"ALB","ALBACORE","422"
"1981","O","EP",,"ALB","ALBACORE","361"
"1982","O","EP",,"ALB","ALBACORE","614"
"1983","O","EP",,"ALB","ALBACORE","96"
"1984","O","EP",,"ALB","ALBACORE","5361"
"1985","O","EP",,"ALB","ALBACORE","1388"
"1986","O","EP",,"ALB","ALBACORE","392"
"1987","O","EP",,"ALB","ALBACORE","175"
"1988","O","EP",,"ALB","ALBACORE","81"
"1989","O","EP",,"ALB","ALBACORE","251"
"1990","O","EP",,"ALB","ALBACORE","369"
"1991","O","EP",,"ALB","ALBACORE","176"
"1992","O","EP",,"ALB","ALBACORE","20"
"1993","O","EP",,"ALB","ALBACORE","44"
"1994","O","EP",,"ALB","ALBACORE","128"
"1995","O","EP",,"ALB","ALBACORE","117"
"1996","O","EP",,"ALB","ALBACORE","120"
"1997","O","EP",,"ALB","ALBACORE","1019"
"1998","O","EP",,"ALB","ALBACORE","1250"
"1999","O","EP",,"ALB","ALBACORE","3675"
"2000","O","EP",,"ALB","ALBACORE","1801"
"2001","O","EP",,"ALB","ALBACORE","1640"
"2002","O","EP",,"ALB","ALBACORE","2397"
"2003","O","EP",,"ALB","ALBACORE","2229"
"1950","T","EP",,"ALB","ALBACORE","32746"
"1951","T","EP",,"ALB","ALBACORE","15629"
"1952","T","EP",,"ALB","ALBACORE","23843"
"1953","T","EP",,"ALB","ALBACORE","15740"
"1954","T","EP",,"ALB","ALBACORE","12246"
"1955","T","EP",,"ALB","ALBACORE","13264"
"1956","T","EP",,"ALB","ALBACORE","18751"
"1957","T","EP",,"ALB","ALBACORE","21165"
"1958","T","EP",,"ALB","ALBACORE","14855"
"1959","T","EP",,"ALB","ALBACORE","20990"
"1960","T","EP",,"ALB","ALBACORE","20100"
"1961","T","EP",,"ALB","ALBACORE","12055"
"1962","T","EP",,"ALB","ALBACORE","19752"
"1963","T","EP",,"ALB","ALBACORE","25140"
"1964","T","EP",,"ALB","ALBACORE","18388"
"1965","T","EP",,"ALB","ALBACORE","16542"
"1966","T","EP",,"ALB","ALBACORE","15333"
"1967","T","EP",,"ALB","ALBACORE","17814"
"1968","T","EP",,"ALB","ALBACORE","20434"
"1969","T","EP",,"ALB","ALBACORE","18827"
"1970","T","EP",,"ALB","ALBACORE","21032"
"1971","T","EP",,"ALB","ALBACORE","20526"
"1972","T","EP",,"ALB","ALBACORE","23600"
"1973","T","EP",,"ALB","ALBACORE","15653"
"1974","T","EP",,"ALB","ALBACORE","20178"
"1975","T","EP",,"ALB","ALBACORE","18861"
"1976","T","EP",,"ALB","ALBACORE","15905"
"1977","T","EP",,"ALB","ALBACORE","9968"
"1978","T","EP",,"ALB","ALBACORE","16613"
"1979","T","EP",,"ALB","ALBACORE","4955"
"1980","T","EP",,"ALB","ALBACORE","5421"
"1981","T","EP",,"ALB","ALBACORE","12039"
"1982","T","EP",,"ALB","ALBACORE","3303"
"1983","T","EP",,"ALB","ALBACORE","7751"
"1984","T","EP",,"ALB","ALBACORE","8343"
"1985","T","EP",,"ALB","ALBACORE","5308"
"1986","T","EP",,"ALB","ALBACORE","4356"
"1987","T","EP",,"ALB","ALBACORE","2488"
"1988","T","EP",,"ALB","ALBACORE","5485"
"1989","T","EP",,"ALB","ALBACORE","2445"
"1990","T","EP",,"ALB","ALBACORE","3775"
"1991","T","EP",,"ALB","ALBACORE","2578"
"1992","T","EP",,"ALB","ALBACORE","5720"
"1993","T","EP",,"ALB","ALBACORE","4366"
"1994","T","EP",,"ALB","ALBACORE","10015"
"1995","T","EP",,"ALB","ALBACORE","7308"
"1996","T","EP",,"ALB","ALBACORE","8289"
"1997","T","EP",,"ALB","ALBACORE","6523"
"1998","T","EP",,"ALB","ALBACORE","11947"
"1999","T","EP",,"ALB","ALBACORE","10929"
"2000","T","EP",,"ALB","ALBACORE","11654"
"2001","T","EP",,"ALB","ALBACORE","12126"
"2002","T","EP",,"ALB","ALBACORE","12056"
"2003","T","EP",,"ALB","ALBACORE","18315"
"2004","T","EP",,"ALB","ALBACORE","20641"
"2005","T","EP",,"ALB","ALBACORE","13992"
"2006","T","EP",,"ALB","ALBACORE","18736"
"2007","T","EP",,"ALB","ALBACORE","18574"
"2008","O","EP",,"ALB","ALBACORE","418"
"2004","O","EP",,"ALB","ALBACORE","1518"
"2005","O","EP",,"ALB","ALBACORE","1746"
"2006","O","EP",,"ALB","ALBACORE","418"
"2007","O","EP",,"ALB","ALBACORE","1315"
"2008","T","EP",,"ALB","ALBACORE","16147"
"2009","T","EP",,"ALB","ALBACORE","16265"
"2009","O","EP",,"ALB","ALBACORE","890"
"2010","T","EP",,"ALB","ALBACORE","19161"
"2010","O","EP",,"ALB","ALBACORE","1023"
"2011","T","EP",,"ALB","ALBACORE","16382"
"2011","O","EP",,"ALB","ALBACORE","678"
"2012","T","EP",,"ALB","ALBACORE","16681"
"2012","O","EP",,"ALB","ALBACORE","1432"
"2013","T","EP",,"ALB","ALBACORE","17422"
"2013","O","EP",,"ALB","ALBACORE","1115"
"2014","T","EP",,"ALB","ALBACORE","17422"
"2014","O","EP",,"ALB","ALBACORE","1115"
"2015","T","EP",,"ALB","ALBACORE","15986"
"2015","O","EP",,"ALB","ALBACORE","1156"
"2016","T","EP",,"ALB","ALBACORE","13619"
"2016","O","EP",,"ALB","ALBACORE","966"
"2017","T","EP",,"ALB","ALBACORE","8871"
"2017","O","EP",,"ALB","ALBACORE","592"
"2018","O","EP",,"ALB","ALBACORE","702"
"2018","T","EP",,"ALB","ALBACORE","10433"
"2019","T","EP",,"ALB","ALBACORE","10167"
"2019","O","EP",,"ALB","ALBACORE","1730"
"2020","T","EP",,"ALB","ALBACORE","9873"
"2020","O","EP",,"ALB","ALBACORE","453"
"1950","O","NP",,"ALB","ALBACORE","5835"
"1951","O","NP",,"ALB","ALBACORE","6577"
"1984","O","NP",,"ALB","ALBACORE","1454"
"1985","O","NP",,"ALB","ALBACORE","1765"
"1986","O","NP",,"ALB","ALBACORE","909"
"1987","O","NP",,"ALB","ALBACORE","677"
"1988","O","NP",,"ALB","ALBACORE","5996"
"1989","O","NP",,"ALB","ALBACORE","15154"
"1990","O","NP",,"ALB","ALBACORE","18784"
"1991","O","NP",,"ALB","ALBACORE","5840"
"1992","O","NP",,"ALB","ALBACORE","8738"
"1993","O","NP",,"ALB","ALBACORE","3157"
"1994","O","NP",,"ALB","ALBACORE","4088"
"1995","O","NP",,"ALB","ALBACORE","5572"
"1996","O","NP",,"ALB","ALBACORE","14762"
"1997","O","NP",,"ALB","ALBACORE","14773"
"1998","O","NP",,"ALB","ALBACORE","12185"
"1999","O","NP",,"ALB","ALBACORE","12282"
"2000","O","NP",,"ALB","ALBACORE","14062"
"2001","O","NP",,"ALB","ALBACORE","4875"
"2002","O","NP",,"ALB","ALBACORE","13040"
"2003","O","NP",,"ALB","ALBACORE","4364"
"2004","O","NP",,"ALB","ALBACORE","2789"
"2005","O","NP",,"ALB","ALBACORE","5096"
"2006","O","NP",,"ALB","ALBACORE","2990"
"2007","O","NP",,"ALB","ALBACORE","1533"
"2008","O","NP",,"ALB","ALBACORE","4104"
"2009","O","NP",,"ALB","ALBACORE","6850"
"2010","O","NP",,"ALB","ALBACORE","6103"
"2011","O","NP",,"ALB","ALBACORE","1440"
"2012","O","NP",,"ALB","ALBACORE","540"
"2013","O","NP",,"ALB","ALBACORE","2404"
"2014","O","NP",,"ALB","ALBACORE","1461"
"2015","O","NP",,"ALB","ALBACORE","628"
"2016","O","NP",,"ALB","ALBACORE","1094"
"2019","O","NP",,"ALB","ALBACORE","898"
"2021","O","NP",,"ALB","ALBACORE","3805"
"2022","O","NP",,"ALB","ALBACORE","12597"
"2023","L","EP",,"ALB","ALBACORE","31800"
"1978","O","EP",,"ALB","ALBACORE","979"
"2021","T","EP",,"ALB","ALBACORE","6610"
"2021","O","EP",,"ALB","ALBACORE","336"
"2022","O","EP",,"ALB","ALBACORE","336"
"2022","T","EP",,"ALB","ALBACORE","6610"
"1956","L","EP",,"ALB","ALBACORE","305"
"1957","L","EP",,"ALB","ALBACORE","692"
"1958","L","EP",,"ALB","ALBACORE","2005"
"1959","L","EP",,"ALB","ALBACORE","2617"
"1960","L","EP",,"ALB","ALBACORE","2668"
"1961","L","EP",,"ALB","ALBACORE","2842"
"1962","L","EP",,"ALB","ALBACORE","6534"
"1963","L","EP",,"ALB","ALBACORE","13616"
"1964","L","EP",,"ALB","ALBACORE","6765"
"1965","L","EP",,"ALB","ALBACORE","4258"
"1966","L","EP",,"ALB","ALBACORE","4366"
"1967","L","EP",,"ALB","ALBACORE","7975"
"1968","L","EP",,"ALB","ALBACORE","5136"
"1969","L","EP",,"ALB","ALBACORE","2749"
"1970","L","EP",,"ALB","ALBACORE","6504"
"1971","L","EP",,"ALB","ALBACORE","7495"
"1972","L","EP",,"ALB","ALBACORE","5821"
"1973","L","EP",,"ALB","ALBACORE","4554"
"1974","L","EP",,"ALB","ALBACORE","4456"
"1975","L","EP",,"ALB","ALBACORE","1369"
"1976","L","EP",,"ALB","ALBACORE","2506"
"1977","L","EP",,"ALB","ALBACORE","10578"
"1978","L","EP",,"ALB","ALBACORE","11939"
"1979","L","EP",,"ALB","ALBACORE","5583"
"1980","L","EP",,"ALB","ALBACORE","5319"
"1981","L","EP",,"ALB","ALBACORE","7275"
"1982","L","EP",,"ALB","ALBACORE","8407"
"1983","L","EP",,"ALB","ALBACORE","7433"
"1984","L","EP",,"ALB","ALBACORE","6712"
"1985","L","EP",,"ALB","ALBACORE","7268"
"1986","L","EP",,"ALB","ALBACORE","6450"
"1987","L","EP",,"ALB","ALBACORE","9994"
"1988","L","EP",,"ALB","ALBACORE","9934"
"1989","L","EP",,"ALB","ALBACORE","6784"
"1990","L","EP",,"ALB","ALBACORE","6536"
"1991","L","EP",,"ALB","ALBACORE","7893"
"1992","L","EP",,"ALB","ALBACORE","17080"
"1993","L","EP",,"ALB","ALBACORE","11194"
"1994","L","EP",,"ALB","ALBACORE","10390"
"1995","L","EP",,"ALB","ALBACORE","6185"
"1996","L","EP",,"ALB","ALBACORE","7631"
"1997","L","EP",,"ALB","ALBACORE","9678"
"1998","L","EP",,"ALB","ALBACORE","12635"
"1999","L","EP",,"ALB","ALBACORE","11633"
"2000","L","EP",,"ALB","ALBACORE","9663"
"2001","L","EP",,"ALB","ALBACORE","19410"
"2002","L","EP",,"ALB","ALBACORE","15289"
"2003","L","EP",,"ALB","ALBACORE","24901"
"2004","L","EP",,"ALB","ALBACORE","18444"
"2005","L","EP",,"ALB","ALBACORE","9350"
"2006","L","EP",,"ALB","ALBACORE","13832"
"2007","L","EP",,"ALB","ALBACORE","11107"
"2008","L","EP",,"ALB","ALBACORE","9218"
"2009","L","EP",,"ALB","ALBACORE","12072"
"2010","L","EP",,"ALB","ALBACORE","14256"
"2011","L","EP",,"ALB","ALBACORE","16190"
"2012","L","EP",,"ALB","ALBACORE","24196"
"2013","L","EP",,"ALB","ALBACORE","25397"
"2014","L","EP",,"ALB","ALBACORE","29231"
"2015","L","EP",,"ALB","ALBACORE","28938"
"2016","L","EP",,"ALB","ALBACORE","26777"
"2017","L","EP",,"ALB","ALBACORE","26592"
"2018","L","EP",,"ALB","ALBACORE","25759"
"2019","L","EP",,"ALB","ALBACORE","20812"
"2020","L","EP",,"ALB","ALBACORE","19993"
"2021","L","EP",,"ALB","ALBACORE","31471"
"2022","L","EP",,"ALB","ALBACORE","31800"
"2000","S","EP",,"ALB","ALBACORE","71"
"2001","S","EP",,"ALB","ALBACORE","3"
"2002","S","EP",,"ALB","ALBACORE","31"
"2003","S","EP",,"ALB","ALBACORE","34"
"2004","S","EP",,"ALB","ALBACORE","105"
"2005","S","EP",,"ALB","ALBACORE","2"
"2006","S","EP",,"ALB","ALBACORE","109"
"2007","S","EP",,"ALB","ALBACORE","187"
"2008","S","EP",,"ALB","ALBACORE","49"
"2009","S","EP",,"ALB","ALBACORE","59"
"2010","S","EP",,"ALB","ALBACORE","25"
"2011","S","EP",,"ALB","ALBACORE","10"
"2018","S","EP",,"ALB","ALBACORE","8"
"1960","P","EP",,"ALB","ALBACORE","2518"
"1961","P","EP",,"ALB","ALBACORE","1633"
"1962","P","EP",,"ALB","ALBACORE","939"
"1963","P","EP",,"ALB","ALBACORE","2203"
"1964","P","EP",,"ALB","ALBACORE","3185"
"1965","P","EP",,"ALB","ALBACORE","397"
"1966","P","EP",,"ALB","ALBACORE","1922"
"1967","P","EP",,"ALB","ALBACORE","3495"
"1968","P","EP",,"ALB","ALBACORE","4339"
"1969","P","EP",,"ALB","ALBACORE","2936"
"1970","P","EP",,"ALB","ALBACORE","4407"
"1971","P","EP",,"ALB","ALBACORE","2414"
"1972","P","EP",,"ALB","ALBACORE","4380"
"1973","P","EP",,"ALB","ALBACORE","2316"
"1975","P","EP",,"ALB","ALBACORE","3332"
"1976","P","EP",,"ALB","ALBACORE","3456"
"1977","P","EP",,"ALB","ALBACORE","1960"
"1974","P","EP",,"ALB","ALBACORE","4783"
"1978","P","EP",,"ALB","ALBACORE","1577"
"1979","P","EP",,"ALB","ALBACORE","179"
"1980","P","EP",,"ALB","ALBACORE","407"
"1982","P","EP",,"ALB","ALBACORE","198"
"1983","P","EP",,"ALB","ALBACORE","449"
"1984","P","EP",,"ALB","ALBACORE","1441"
"1985","P","EP",,"ALB","ALBACORE","877"
"1981","P","EP",,"ALB","ALBACORE","608"
"1986","P","EP",,"ALB","ALBACORE","86"
"1988","P","EP",,"ALB","ALBACORE","271"
"1987","P","EP",,"ALB","ALBACORE","320"
"1989","P","EP",,"ALB","ALBACORE","21"
"1991","P","EP",,"ALB","ALBACORE","834"
"1990","P","EP",,"ALB","ALBACORE","170"
"1992","P","EP",,"ALB","ALBACORE","255"
"1993","P","EP",,"ALB","ALBACORE","1"
"1994","P","EP",,"ALB","ALBACORE","85"
"1995","P","EP",,"ALB","ALBACORE","465"
"1996","P","EP",,"ALB","ALBACORE","72"
"1997","P","EP",,"ALB","ALBACORE","59"
"1998","P","EP",,"ALB","ALBACORE","81"
"1999","P","EP",,"ALB","ALBACORE","227"
"2000","P","EP",,"ALB","ALBACORE","86"
"2001","P","EP",,"ALB","ALBACORE","157"
"2002","P","EP",,"ALB","ALBACORE","381"
"2003","P","EP",,"ALB","ALBACORE","59"
"2004","P","EP",,"ALB","ALBACORE","126"
"2005","P","EP",,"ALB","ALBACORE","66"
"2006","P","EP",,"ALB","ALBACORE","1"
"2007","P","EP",,"ALB","ALBACORE","21"
"2008","P","EP",,"ALB","ALBACORE","1050"
"2009","P","EP",,"ALB","ALBACORE","2218"
"2020","P","EP",,"BET","BIGEYE TUNA","1"
"1991","P","EP",,"BET","BIGEYE TUNA","31"
"1988","P","EP",,"BET","BIGEYE TUNA","5"
"1985","P","EP",,"BET","BIGEYE TUNA","2"
"1984","P","EP",,"BET","BIGEYE TUNA","2"
"1983","P","EP",,"BET","BIGEYE TUNA","39"
"1982","P","EP",,"BET","BIGEYE TUNA","42"
"1977","P","EP",,"BET","BIGEYE TUNA","2"
"1976","P","EP",,"BET","BIGEYE TUNA","75"
"1975","P","EP",,"BET","BIGEYE TUNA","36"
"1973","P","EP",,"BET","BIGEYE TUNA","236"
"1972","P","EP",,"BET","BIGEYE TUNA","126"
"1971","P","EP",,"BET","BIGEYE TUNA","75"
"1968","P","EP",,"BET","BIGEYE TUNA","115"
"1967","P","EP",,"BET","BIGEYE TUNA","1305"
"1966","P","EP",,"BET","BIGEYE TUNA","292"
"1965","P","EP",,"BET","BIGEYE TUNA","231"
"1964","P","EP",,"BET","BIGEYE TUNA","127"
"1963","P","EP",,"BET","BIGEYE TUNA","140"
"1962","P","EP",,"BET","BIGEYE TUNA","318"
"1961","P","EP",,"BET","BIGEYE TUNA","106"
"2017","S","EP",,"BET","BIGEYE TUNA","66973"
"2019","S","EP",,"BET","BIGEYE TUNA","69224"
"2020","S","EP",,"BET","BIGEYE TUNA","78784"
"2021","S","EP",,"BET","BIGEYE TUNA","57674"
"2022","S","EP",,"BET","BIGEYE TUNA","57674"
"2018","S","EP",,"BET","BIGEYE TUNA","64522"
"2015","S","EP",,"BET","BIGEYE TUNA","62913"
"2016","S","EP",,"BET","BIGEYE TUNA","56731"
"1999","S","EP",,"BET","BIGEYE TUNA","51158"
"2012","S","EP",,"BET","BIGEYE TUNA","66020"
"2013","S","EP",,"BET","BIGEYE TUNA","52524"
"2014","S","EP",,"BET","BIGEYE TUNA","54495"
"2011","S","EP",,"BET","BIGEYE TUNA","56512"
"2010","S","EP",,"BET","BIGEYE TUNA","57753"
"2009","S","EP",,"BET","BIGEYE TUNA","76800"
"2008","S","EP",,"BET","BIGEYE TUNA","75028"
"2007","S","EP",,"BET","BIGEYE TUNA","63451"
"2006","S","EP",,"BET","BIGEYE TUNA","83837"
"2005","S","EP",,"BET","BIGEYE TUNA","67895"
"2004","S","EP",,"BET","BIGEYE TUNA","67592"
"2003","S","EP",,"BET","BIGEYE TUNA","54174"
"2002","S","EP",,"BET","BIGEYE TUNA","57440"
"2001","S","EP",,"BET","BIGEYE TUNA","61156"
"2000","S","EP",,"BET","BIGEYE TUNA","94640"
"1967","S","EP",,"BET","BIGEYE TUNA","1697"
"1968","S","EP",,"BET","BIGEYE TUNA","4618"
"1969","S","EP",,"BET","BIGEYE TUNA","1093"
"1970","S","EP",,"BET","BIGEYE TUNA","2411"
"1971","S","EP",,"BET","BIGEYE TUNA","4359"
"1972","S","EP",,"BET","BIGEYE TUNA","3971"
"1973","S","EP",,"BET","BIGEYE TUNA","3342"
"1974","S","EP",,"BET","BIGEYE TUNA","1554"
